no;year;group;y;id
1018;14.00701344;1;1;68
1019;21.74265176;1;1;68
1020;24.39724234;1;1;68
1021;0;0;1;69
1022;1.099165634;0;1;69
1023;1.531565358;0;1;69
1024;3.499448276;0;1;69
1025;9.303943568;0;1;69
1026;10.24864821;0;1;69
1027;10.64762835;0;1;69
1028;11.23999777;0;1;69
1029;12.70395212;0;1;69
1030;14.23608187;0;1;69
1031;15.58153459;0;1;69
1032;16.13568789;0;1;69
1033;22.69866002;0;1;69
1034;23.9144941;0;1;69
1035;24.06538354;0;1;69
1036;0;1;0;70
1037;0.174961361;1;0;70
1038;1.150663715;1;0;70
1039;2.920690563;1;0;70
1040;6.735211186;1;0;70
1041;7.071260363;1;0;70
1042;8.7904418;1;0;70
1043;10.47614312;1;0;70
1044;11.95923617;1;0;70
1045;13.70701435;1;0;70
1046;16.08053899;1;0;70
1047;19.05070831;1;0;70
1048;19.54922287;1;0;70
1049;20.49611669;1;1;70
1050;23.70297094;1;0;70
1051;0;1;0;71
1052;2.180482546;1;0;71
1053;3.446459142;1;1;71
1054;3.83137195;1;1;71
1055;4.782804672;1;0;71
1056;5.594500026;1;0;71
1057;10.00422946;1;0;71
1058;10.82962852;1;0;71
1059;11.44691993;1;0;71
1060;14.30371699;1;1;71
1061;15.67776751;1;1;71
1062;17.79231448;1;1;71
1063;18.93322898;1;1;71
1064;22.55454446;1;1;71
1065;22.99620144;1;1;71
1066;0;0;0;72
1067;2.720601828;0;0;72
1068;4.004620336;0;0;72
1069;6.840568356;0;0;72
1070;7.385002013;0;0;72
1071;9.787468793;0;0;72
1072;11.94717031;0;0;72
1073;14.13663452;0;0;72
1074;14.84667332;0;0;72
1075;16.05284549;0;0;72
1076;17.73949637;0;0;72
1077;19.34230306;0;0;72
1078;20.74059697;0;0;72
1079;21.19347894;0;0;72
1080;21.33575597;0;0;72
1081;0;1;0;73
1082;0.479775766;1;0;73
1083;1.640702796;1;1;73
1084;4.628507968;1;0;73
1085;6.980595266;1;0;73
1086;8.523359254;1;0;73
1087;11.01332812;1;1;73
1088;11.53041426;1;1;73
1089;11.55247145;1;1;73
1090;11.71080297;1;1;73
1091;12.67494317;1;1;73
1092;13.99162698;1;1;73
1093;16.03656598;1;1;73
1094;19.34215099;1;1;73
1095;19.81845854;1;1;73
1096;0;1;0;74
1097;3.257203422;1;1;74
1098;5.780772108;1;0;74
1099;6.720086245;1;0;74
1100;7.964077347;1;0;74
1101;9.868974646;1;0;74
1102;11.18925353;1;0;74
1103;11.38722395;1;0;74
1104;13.58082245;1;0;74
1105;13.69985708;1;1;74
1106;13.87943012;1;0;74
1107;14.53618346;1;0;74
1108;14.63913941;1;0;74
1109;15.54314957;1;0;74
1110;20.28093374;1;0;74
1111;0;0;1;75
1112;0.3277054;0;0;75
1113;1.896520867;0;0;75
1114;3.731105343;0;0;75
1115;6.06142694;0;0;75
1116;9.782377281;0;1;75
1117;10.67213941;0;0;75
1118;11.19325246;0;1;75
1119;11.42216889;0;1;75
1120;13.03160657;0;1;75
1121;13.98864673;0;1;75
1122;17.98968207;0;1;75
1123;20.83236929;0;1;75
1124;21.68748672;0;1;75
1125;24.81539184;0;1;75
1126;0;0;1;76
1127;4.326075967;0;0;76
1128;6.085881061;0;0;76
1129;6.910997094;0;0;76
1130;7.206655119;0;0;76
1131;7.65778147;0;0;76
1132;9.247681918;0;0;76
1133;13.48526832;0;0;76
1134;13.8828398;0;0;76
1135;16.47994815;0;0;76
1136;17.72138471;0;1;76
1137;17.89452396;0;0;76
1138;18.18834083;0;1;76
1139;20.66788726;0;1;76
1140;22.29740674;0;1;76
1141;0;1;0;77
1142;0.748495635;1;0;77
1143;1.943038858;1;0;77
1144;3.396634909;1;0;77
1145;6.785225117;1;1;77
1146;13.77306823;1;0;77
1147;14.04907897;1;0;77
1148;15.72319402;1;0;77
1149;16.00371216;1;0;77
1150;17.82875472;1;0;77
1151;19.71023454;1;0;77
1152;20.01190935;1;0;77
1153;21.22285211;1;0;77
1154;21.95104437;1;0;77
1155;24.35409235;1;0;77
1156;0;1;0;78
1157;0.733415375;1;0;78
1158;1.975142042;1;0;78
1159;2.889561426;1;0;78
1160;4.298420809;1;0;78
1161;6.797255127;1;0;78
1162;7.991052984;1;0;78
1163;8.885866776;1;0;78
1164;9.808281349;1;0;78
1165;10.33887661;1;0;78
1166;10.49660537;1;0;78
1167;12.00316091;1;1;78
1168;18.98339242;1;1;78
1169;20.15619851;1;0;78
1170;20.17138245;1;1;78
1171;0;1;0;79
1172;2.883435239;1;0;79
1173;3.235407238;1;0;79
1174;4.997794359;1;0;79
1175;5.426199368;1;0;79
1176;7.217252714;1;0;79
1177;13.23514391;1;0;79
1178;15.61382468;1;1;79
1179;18.19406776;1;0;79
1180;18.46871355;1;0;79
1181;18.60596263;1;0;79
1182;18.92746334;1;1;79
1183;20.02294622;1;0;79
1184;21.66634271;1;0;79
1185;24.81138271;1;0;79
1186;0;0;1;80
1187;1.807164523;0;0;80
1188;6.107706239;0;1;80
1189;6.612127915;0;1;80
1190;7.478069392;0;1;80
1191;9.780719585;0;1;80
1192;10.54525329;0;1;80
1193;11.98860195;0;1;80
1194;14.21421885;0;1;80
1195;14.96596367;0;1;80
1196;16.51330753;0;1;80
1197;20.65828947;0;1;80
1198;23.44080831;0;1;80
1199;23.44425442;0;1;80
1200;23.76810246;0;1;80
1201;0;0;1;81
1202;1.450767444;0;1;81
1203;2.944259014;0;1;81
1204;3.459753183;0;0;81
1205;4.820140672;0;1;81
1206;5.054614192;0;0;81
1207;7.837947388;0;0;81
1208;13.50640457;0;1;81
1209;14.11986204;0;1;81
1210;14.19370934;0;1;81
1211;14.2084503;0;1;81
1212;17.5744876;0;1;81
1213;17.96529363;0;1;81
1214;20.49206296;0;1;81
1215;23.27749103;0;1;81
1216;0;0;0;82
1217;1.815798139;0;1;82
1218;5.429594574;0;1;82
1219;6.491151784;0;0;82
1220;7.200257032;0;1;82
1221;9.535564919;0;1;82
1222;10.13409712;0;1;82
1223;10.14063167;0;1;82
1224;13.29208318;0;1;82
1225;15.64170789;0;1;82
1226;15.7101201;0;1;82
1227;18.03273166;0;1;82
1228;18.81110534;0;1;82
1229;20.79475794;0;1;82
1230;23.84396562;0;1;82
1231;0;1;0;83
1232;1.645208028;1;0;83
1233;3.472737299;1;0;83
1234;5.184137495;1;0;83
1235;5.249951466;1;0;83
1236;8.205966605;1;0;83
1237;9.299468651;1;0;83
1238;9.396085917;1;0;83
1239;12.76028253;1;0;83
1240;13.2191349;1;0;83
1241;14.97789918;1;0;83
1242;18.7401774;1;0;83
1243;21.35924809;1;0;83
1244;22.86642926;1;0;83
1245;22.97386863;1;0;83
1246;0;0;0;84
1247;1.811728743;0;0;84
1248;2.96725806;0;1;84
1249;3.735312389;0;1;84
1250;5.416553473;0;1;84
1251;6.037556252;0;1;84
1252;7.173940481;0;1;84
1253;10.04534636;0;1;84
1254;10.26285976;0;1;84
1255;11.48102043;0;1;84
1256;13.6999718;0;1;84
1257;16.21390872;0;1;84
1258;17.27474625;0;1;84
1259;22.90764349;0;1;84
1260;24.31080023;0;1;84
1261;0;0;0;85
1262;0.061970257;0;1;85
1263;2.350034815;0;0;85
1264;3.374909959;0;0;85
1265;5.263080995;0;1;85
1266;9.687456442;0;1;85
1267;9.931150131;0;1;85
1268;14.85682428;0;1;85
1269;15.87241013;0;1;85
1270;16.97557024;0;1;85
1271;17.32284167;0;1;85
1272;18.00126145;0;1;85
1273;19.71179823;0;1;85
1274;19.99242789;0;1;85
1275;21.65472826;0;1;85
1276;0;0;0;86
1277;0.652443041;0;0;86
1278;2.745039837;0;0;86
1279;3.096441284;0;1;86
1280;4.879285797;0;0;86
1281;9.629964823;0;0;86
1282;11.23528469;0;0;86
1283;12.22728746;0;0;86
1284;13.87695257;0;0;86
1285;17.95229522;0;0;86
1286;19.15416322;0;0;86
1287;21.46478518;0;0;86
1288;22.03086412;0;0;86
1289;22.18461887;0;0;86
1290;24.2137732;0;0;86
1291;0;0;0;87
1292;1.61877824;0;0;87
1293;1.974279439;0;0;87
1294;3.941569448;0;0;87
1295;6.391827925;0;1;87
1296;9.554479003;0;1;87
1297;10.41368363;0;1;87
1298;12.16763931;0;1;87
1299;12.69689178;0;1;87
1300;13.55470725;0;1;87
1301;19.63371546;0;1;87
1302;20.0545677;0;1;87
1303;20.34170911;0;1;87
1304;24.71772152;0;1;87
1305;24.97206623;0;1;87
1306;0;0;0;88
1307;0.11595377;0;0;88
1308;1.009519078;0;0;88
1309;2.792200161;0;1;88
1310;4.948090919;0;0;88
1311;5.65159262;0;1;88
1312;6.939002004;0;1;88
1313;8.641811856;0;0;88
1314;12.34040472;0;1;88
1315;13.05125618;0;1;88
1316;13.27339335;0;1;88
1317;21.47000848;0;1;88
1318;22.14937128;0;1;88
1319;23.65999426;0;1;88
1320;23.85637433;0;1;88
1321;0;0;0;89
1322;1.07793202;0;0;89
1323;1.962323254;0;0;89
1324;2.766969689;0;0;89
1325;6.242117519;0;0;89
1326;6.982095126;0;0;89
1327;7.779225451;0;0;89
1328;8.043602284;0;0;89
1329;8.130078577;0;0;89
1330;11.00604624;0;0;89
1331;14.71765692;0;0;89
1332;15.62263842;0;0;89
1333;17.5938453;0;0;89
1334;20.03363252;0;0;89
1335;23.47553097;0;0;89
1336;0;0;0;90
1337;0.028895494;0;0;90
1338;1.053200301;0;0;90
1339;2.064026514;0;1;90
1340;3.594452579;0;1;90
1341;4.767936387;0;1;90
1342;6.114267051;0;1;90
1343;12.76802688;0;1;90
1344;14.19315414;0;1;90
1345;14.26782983;0;1;90
1346;14.43953199;0;1;90
1347;18.17716177;0;1;90
1348;20.66725126;0;1;90
1349;21.64917708;0;1;90
1350;24.53857894;0;1;90
1351;0;0;0;91
1352;0.650267763;0;0;91
1353;0.793933019;0;0;91
1354;1.639017713;0;0;91
1355;2.19736537;0;0;91
1356;3.660588607;0;0;91
1357;6.218159111;0;1;91
1358;11.34265979;0;0;91
1359;14.15456012;0;1;91
1360;15.37384884;0;1;91
1361;15.54517656;0;0;91
1362;17.57682435;0;1;91
1363;18.1306988;0;1;91
1364;23.43318413;0;1;91
1365;24.32008773;0;0;91
1366;0;0;0;92
1367;5.052186386;0;1;92
1368;6.89747532;0;1;92
1369;7.775710145;0;1;92
1370;9.804912115;0;1;92
1371;13.73199485;0;1;92
1372;13.86407949;0;1;92
1373;14.06292022;0;1;92
1374;15.17075377;0;1;92
1375;15.57822905;0;1;92
1376;18.38896009;0;1;92
1377;18.44130518;0;1;92
1378;18.90245035;0;1;92
1379;21.31950974;0;1;92
1380;21.81827616;0;1;92
1381;0;1;0;93
1382;0.657020957;1;0;93
1383;5.076001247;1;0;93
1384;7.583129272;1;0;93
1385;8.653176099;1;0;93
1386;9.262355376;1;0;93
1387;12.15318071;1;0;93
1388;12.87414087;1;0;93
1389;13.15681423;1;0;93
1390;14.22622106;1;0;93
1391;18.33621387;1;1;93
1392;19.26492617;1;1;93
1393;20.39419869;1;0;93
1394;20.97264996;1;1;93
1395;21.20269201;1;0;93
1396;0;1;0;94
1397;1.835359936;1;0;94
1398;2.490548405;1;0;94
1399;2.69022077;1;0;94
1400;3.412557481;1;0;94
1401;5.094647629;1;0;94
1402;5.921814888;1;0;94
1403;9.149503458;1;0;94
1404;13.56702582;1;0;94
1405;13.87784517;1;0;94
1406;17.11521741;1;0;94
1407;17.62194626;1;0;94
1408;18.21661345;1;0;94
1409;20.91650292;1;0;94
1410;21.15489394;1;0;94
1411;0;1;0;95
1412;0.306365604;1;0;95
1413;0.847538019;1;0;95
1414;6.377642084;1;0;95
1415;8.44382018;1;0;95
1416;8.927660447;1;0;95
1417;9.609463066;1;0;95
1418;12.21683838;1;0;95
1419;12.26940578;1;0;95
1420;13.70108315;1;0;95
1421;16.03683002;1;0;95
1422;19.47672172;1;0;95
1423;20.1527369;1;0;95
1424;22.90714645;1;0;95
1425;24.38412533;1;0;95
1426;0;1;1;96
1427;4.259224515;1;0;96
1428;6.226171367;1;0;96
1429;7.555881538;1;0;96
1430;8.008802956;1;0;96
1431;9.608563362;1;0;96
1432;10.95686344;1;0;96
1433;11.41295455;1;0;96
1434;12.81437429;1;0;96
1435;13.36897617;1;0;96
1436;14.53582894;1;0;96
1437;15.43361021;1;0;96
1438;17.87701242;1;0;96
1439;18.69466372;1;0;96
1440;21.0978677;1;0;96
1441;0;1;0;97
1442;0.121043489;1;0;97
1443;0.620427594;1;0;97
1444;0.622456736;1;0;97
1445;2.303236298;1;0;97
1446;3.28445636;1;0;97
1447;4.916419031;1;0;97
1448;7.277073932;1;0;97
1449;11.8889556;1;1;97
1450;13.40899827;1;0;97
1451;14.93629667;1;1;97
1452;16.25472716;1;1;97
1453;16.36566862;1;1;97
1454;20.36684871;1;1;97
1455;23.88309254;1;1;97
1456;0;1;0;98
1457;3.719449427;1;1;98
1458;3.96791175;1;1;98
1459;3.985533421;1;1;98
1460;4.476488993;1;1;98
1461;4.597548471;1;0;98
1462;5.837388127;1;1;98
1463;6.101480703;1;1;98
1464;7.471399801;1;1;98
1465;8.480537625;1;1;98
1466;10.91491324;1;1;98
1467;12.22019095;1;1;98
1468;14.6391776;1;1;98
1469;16.22206199;1;1;98
1470;20.92444777;1;1;98
1471;0;1;0;99
1472;0.470803975;1;0;99
1473;1.895071461;1;0;99
1474;4.705545894;1;0;99
1475;8.868240513;1;0;99
1476;9.349552845;1;0;99
1477;10.13853805;1;0;99
1478;11.5893441;1;0;99
1479;15.30937431;1;0;99
1480;15.33899046;1;0;99
1481;17.14178336;1;0;99
1482;20.58814;1;0;99
1483;22.06057572;1;0;99
1484;22.08227979;1;0;99
1485;23.82102511;1;0;99
1486;0;1;0;100
1487;1.331485913;1;0;100
1488;1.520951407;1;1;100
1489;5.37666867;1;1;100
1490;5.872490018;1;1;100
1491;5.929947959;1;1;100
1492;9.432748548;1;1;100
1493;10.88717001;1;1;100
1494;11.52960061;1;1;100
1495;11.6500916;1;1;100
1496;16.57417438;1;1;100
1497;16.95494319;1;1;100
1498;20.04629679;1;1;100
1499;21.73830729;1;1;100
1500;24.82538782;1;1;100
1501;0;1;0;101
1502;1.543156849;1;0;101
1503;2.154304809;1;0;101
1504;4.024162533;1;0;101
1505;5.766340019;1;0;101
1506;5.830993439;1;1;101
1507;6.103127217;1;0;101
1508;12.42796523;1;1;101
1509;13.68256694;1;1;101
1510;15.34602359;1;1;101
1511;18.0599717;1;1;101
1512;18.95463847;1;1;101
1513;23.05011512;1;1;101
1514;23.69706462;1;1;101
1515;23.70167241;1;1;101
1516;0;0;0;102
1517;2.483658248;0;0;102
1518;4.573517304;0;0;102
1519;7.812059065;0;0;102
1520;8.407455054;0;0;102
1521;10.39306629;0;0;102
1522;11.56747104;0;0;102
1523;11.63623408;0;0;102
1524;14.51321234;0;0;102
1525;14.73814126;0;0;102
1526;18.25458905;0;0;102
1527;19.31985997;0;0;102
1528;21.39191728;0;0;102
1529;23.31431963;0;0;102
1530;24.60209644;0;0;102
1531;0;1;0;103
1532;3.719539585;1;0;103
1533;7.508854294;1;0;103
1534;9.539742378;1;0;103
1535;9.673142404;1;1;103
1536;10.88496909;1;0;103
1537;12.90815184;1;1;103
1538;15.31914757;1;1;103
1539;16.13789035;1;1;103
1540;16.41581677;1;1;103
1541;19.94931578;1;1;103
1542;20.0127678;1;1;103
1543;21.54168636;1;1;103
1544;21.74301789;1;1;103
1545;23.13182165;1;1;103
1546;0;1;0;104
1547;1.049170474;1;0;104
1548;1.57734353;1;0;104
1549;2.912323421;1;0;104
1550;6.756077509;1;0;104
1551;11.06204833;1;0;104
1552;12.45897482;1;0;104
1553;12.51679248;1;0;104
1554;14.37801546;1;0;104
1555;14.97005373;1;0;104
1556;17.8394453;1;0;104
1557;18.39594066;1;0;104
1558;18.48770554;1;0;104
1559;18.84749449;1;0;104
1560;19.95329968;1;0;104
1561;0;1;1;105
1562;0.649219437;1;1;105
1563;2.970964269;1;0;105
1564;3.440699697;1;0;105
1565;4.747943085;1;1;105
1566;5.795594916;1;0;105
1567;11.57403751;1;0;105
1568;11.94121555;1;0;105
1569;18.12139564;1;1;105
1570;18.69411461;1;0;105
1571;20.27223697;1;1;105
1572;20.95057995;1;1;105
1573;21.59455731;1;1;105
1574;22.97949663;1;1;105
1575;23.97375992;1;1;105
1576;0;1;0;106
1577;1.639372529;1;0;106
1578;2.802662295;1;0;106
1579;9.898289759;1;1;106
1580;11.53719612;1;1;106
1581;11.75006618;1;1;106
1582;17.50446528;1;1;106
1583;18.13248408;1;1;106
1584;18.32599983;1;1;106
1585;19.04110861;1;1;106
1586;20.3462631;1;1;106
1587;20.70518259;1;1;106
1588;20.97442548;1;1;106
1589;21.14839479;1;1;106
1590;24.98809944;1;1;106
1591;0;0;0;107
1592;0.288044079;0;0;107
1593;0.338265684;0;1;107
1594;1.20786312;0;1;107
1595;5.018989823;0;1;107
1596;7.866565266;0;1;107
1597;10.48283804;0;1;107
1598;14.55359743;0;1;107
1599;18.66969781;0;1;107
1600;19.14224168;0;1;107
1601;20.30029361;0;1;107
1602;20.76835156;0;1;107
1603;24.78048044;0;1;107
1604;24.78530486;0;1;107
1605;24.91114268;0;1;107
1606;0;1;0;108
1607;5.76537358;1;0;108
1608;10.65437632;1;0;108
1609;10.84078117;1;0;108
1610;10.93876822;1;0;108
1611;11.30213962;1;0;108
1612;11.40798902;1;0;108
1613;13.91580862;1;0;108
1614;14.61775224;1;0;108
1615;14.92135989;1;0;108
1616;16.15093051;1;0;108
1617;17.38723171;1;0;108
1618;23.45070654;1;0;108
1619;23.91521647;1;0;108
1620;24.70008263;1;0;108
1621;0;0;0;109
1622;0.338011881;0;0;109
1623;0.348538812;0;0;109
1624;0.519771222;0;0;109
1625;4.785651586;0;0;109
1626;5.569215066;0;0;109
1627;9.511199238;0;0;109
1628;10.49957339;0;0;109
1629;10.50425443;0;0;109
1630;10.55871069;0;0;109
1631;10.81810245;0;1;109
1632;17.63323204;0;0;109
1633;18.28007764;0;0;109
1634;18.28100233;0;0;109
1635;21.11075875;0;0;109
1636;0;0;0;110
1637;1.132832712;0;0;110
1638;5.49484464;0;0;110
1639;5.797318317;0;0;110
1640;6.250374735;0;0;110
1641;9.344175976;0;0;110
1642;10.27511758;0;0;110
1643;10.35600713;0;0;110
1644;10.46035941;0;0;110
1645;11.90861888;0;0;110
1646;16.09600005;0;0;110
1647;17.36918284;0;0;110
1648;20.83606632;0;0;110
1649;22.47811213;0;0;110
1650;23.29007912;0;0;110
1651;0;0;0;111
1652;1.191625075;0;0;111
1653;1.321391959;0;0;111
1654;2.212113934;0;1;111
1655;6.933359272;0;1;111
1656;8.277933236;0;1;111
1657;9.892234195;0;1;111
1658;10.64396459;0;0;111
1659;12.45950093;0;1;111
1660;13.82191177;0;1;111
1661;15.25296205;0;1;111
1662;16.90826322;0;1;111
1663;19.3382764;0;1;111
1664;24.24500301;0;1;111
1665;24.40115088;0;1;111
1666;0;1;0;112
1667;2.991479862;1;0;112
1668;4.174307408;1;0;112
1669;5.522744305;1;0;112
1670;7.115372689;1;0;112
1671;7.810128789;1;0;112
1672;7.962487271;1;0;112
1673;9.752367856;1;0;112
1674;9.758298227;1;0;112
1675;12.52684551;1;0;112
1676;17.06437636;1;0;112
1677;19.80014329;1;0;112
1678;20.42794326;1;0;112
1679;22.44024919;1;0;112
1680;24.75421401;1;0;112
1681;0;0;0;113
1682;0.627574144;0;0;113
1683;0.682092318;0;0;113
1684;0.740639429;0;0;113
1685;2.091422142;0;0;113
1686;2.342871967;0;0;113
1687;6.415670825;0;0;113
1688;6.914786593;0;0;113
1689;8.966507495;0;0;113
1690;10.84662077;0;0;113
1691;12.45038052;0;0;113
1692;16.33388076;0;0;113
1693;18.65233995;0;0;113
1694;19.68462408;0;0;113
1695;21.62646392;0;0;113
1696;0;0;0;114
1697;1.892234199;0;1;114
1698;2.61156254;0;0;114
1699;4.511811543;0;1;114
1700;8.195552346;0;1;114
1701;8.715850057;0;1;114
1702;9.772246255;0;1;114
1703;10.80633934;0;1;114
1704;14.82158161;0;1;114
1705;15.68756104;0;1;114
1706;15.76431215;0;1;114
1707;16.27817717;0;1;114
1708;19.83894397;0;1;114
1709;20.3098246;0;1;114
1710;22.1734028;0;1;114
1711;0;0;0;115
1712;1.145865768;0;0;115
1713;3.120559931;0;1;115
1714;3.200227249;0;0;115
1715;4.458419088;0;1;115
1716;6.381644594;0;1;115
1717;7.346905203;0;1;115
1718;11.73917183;0;1;115
1719;14.78468105;0;1;115
1720;15.22078509;0;1;115
1721;15.97964527;0;1;115
1722;18.5337531;0;1;115
1723;20.09450982;0;1;115
1724;20.51436718;0;1;115
1725;21.88829305;0;1;115
1726;0;0;0;116
1727;0.151806202;0;0;116
1728;0.596922205;0;0;116
1729;1.468960708;0;0;116
1730;5.728299083;0;0;116
1731;8.637093252;0;1;116
1732;9.832117026;0;1;116
1733;10.92781405;0;0;116
1734;11.74646722;0;0;116
1735;13.93227714;0;0;116
1736;15.22117844;0;0;116
1737;18.25981961;0;0;116
1738;19.11439113;0;0;116
1739;24.61670961;0;1;116
1740;24.71525148;0;1;116
1741;0;0;0;117
1742;4.459763446;0;1;117
1743;4.67220656;0;1;117
1744;6.437560619;0;0;117
1745;10.57570684;0;1;117
1746;11.72610014;0;1;117
1747;12.60232085;0;1;117
1748;14.54298476;0;1;117
1749;15.22652446;0;1;117
1750;16.35953219;0;1;117
1751;19.85802915;0;1;117
1752;21.27079701;0;1;117
1753;22.19346286;0;1;117
1754;22.30041178;0;1;117
1755;22.33354333;0;1;117
1756;0;1;0;118
1757;2.49247902;1;0;118
1758;2.73846222;1;0;118
1759;2.835962619;1;0;118
1760;6.924035511;1;0;118
1761;9.861566336;1;0;118
1762;11.67393984;1;1;118
1763;18.05555128;1;1;118
1764;19.27615742;1;1;118
1765;19.62957356;1;1;118
1766;19.92897397;1;1;118
1767;20.72679237;1;1;118
1768;21.86519688;1;0;118
1769;23.49639119;1;1;118
1770;23.59223511;1;1;118
1771;0;0;0;119
1772;0.799216272;0;0;119
1773;0.929454266;0;0;119
1774;1.866157475;0;0;119
1775;3.026947757;0;1;119
1776;6.878587737;0;1;119
1777;8.907629485;0;1;119
1778;9.567797085;0;1;119
1779;10.0015678;0;1;119
1780;13.03613217;0;1;119
1781;16.05174873;0;1;119
1782;19.60569867;0;1;119
1783;19.62695899;0;1;119
1784;21.35330756;0;1;119
1785;22.12960441;0;1;119
1786;0;0;0;120
1787;0.999178377;0;0;120
1788;5.162185518;0;1;120
1789;7.122388686;0;1;120
1790;7.160542527;0;1;120
1791;9.762924269;0;1;120
1792;10.59898268;0;1;120
1793;13.06036678;0;1;120
1794;13.97031847;0;1;120
1795;15.29371021;0;1;120
1796;15.43907835;0;1;120
1797;15.83591462;0;1;120
1798;16.41239913;0;1;120
1799;18.63204867;0;1;120
1800;23.38255824;0;1;120
1801;0;0;1;121
1802;0.883087947;0;0;121
1803;2.082183637;0;1;121
1804;5.595180561;0;1;121
1805;6.498199975;0;1;121
1806;8.083402208;0;1;121
1807;8.222913422;0;1;121
1808;12.24053095;0;1;121
1809;13.14029631;0;1;121
1810;13.47548388;0;1;121
1811;14.92017288;0;1;121
1812;18.55216648;0;1;121
1813;21.87116564;0;1;121
1814;23.82092824;0;1;121
1815;24.90929943;0;1;121
1816;0;0;0;122
1817;2.126749267;0;0;122
1818;3.095158708;0;0;122
1819;4.693917517;0;0;122
1820;11.52998514;0;0;122
1821;12.20388913;0;0;122
1822;14.87068653;0;0;122
1823;16.31704087;0;0;122
1824;17.82582652;0;0;122
1825;17.90466792;0;0;122
1826;21.07261661;0;0;122
1827;21.1323417;0;0;122
1828;21.30147841;0;0;122
1829;23.39768267;0;0;122
1830;23.67259187;0;0;122
1831;0;1;0;123
1832;1.59267108;1;0;123
1833;1.807581889;1;1;123
1834;2.745039889;1;1;123
1835;6.826941675;1;0;123
1836;9.070624918;1;1;123
1837;9.433552669;1;1;123
1838;12.81652877;1;1;123
1839;13.9579735;1;1;123
1840;15.3852122;1;1;123
1841;20.47268876;1;1;123
1842;21.83778035;1;1;123
1843;23.64055373;1;1;123
1844;23.69429159;1;1;123
1845;24.74632004;1;1;123
1846;0;1;0;124
1847;0.785666605;1;0;124
1848;2.058572008;1;0;124
1849;4.83086821;1;0;124
1850;4.928708164;1;0;124
1851;7.846779667;1;0;124
1852;10.87867633;1;0;124
1853;11.16857166;1;0;124
1854;13.9160262;1;1;124
1855;15.03115708;1;0;124
1856;16.38963669;1;0;124
1857;19.49843856;1;0;124
1858;21.77459886;1;0;124
1859;23.42541395;1;0;124
1860;24.86651056;1;1;124
1861;0;0;1;125
1862;0.134111184;0;0;125
1863;0.146177539;0;0;125
1864;3.182743397;0;0;125
1865;3.394097992;0;1;125
1866;7.475386409;0;0;125
1867;9.217247058;0;0;125
1868;13.92752522;0;0;125
1869;19.5540897;0;0;125
1870;20.23365688;0;0;125
1871;20.42185155;0;0;125
1872;21.30134928;0;0;125
1873;23.27665715;0;0;125
1874;23.80355963;0;0;125
1875;24.22205874;0;0;125
1876;0;0;0;126
1877;0.454078254;0;0;126
1878;4.138167942;0;0;126
1879;10.02608117;0;0;126
1880;11.18854024;0;0;126
1881;12.39586247;0;0;126
1882;12.49796227;0;0;126
1883;15.57064587;0;0;126
1884;17.08330493;0;0;126
1885;19.68622158;0;0;126
1886;20.59359205;0;1;126
1887;22.34238999;0;1;126
1888;23.39447705;0;0;126
1889;24.18387322;0;0;126
1890;24.36137185;0;1;126
1891;0;0;0;127
1892;3.740113176;0;0;127
1893;5.556327332;0;0;127
1894;6.373037922;0;0;127
1895;6.818780897;0;0;127
1896;8.643884282;0;0;127
1897;10.6633807;0;0;127
1898;11.44633428;0;1;127
1899;15.02813475;0;1;127
1900;15.97750678;0;0;127
1901;16.90732218;0;0;127
1902;17.64610313;0;0;127
1903;22.2237531;0;1;127
1904;22.71811718;0;1;127
1905;24.80132802;0;1;127
1906;0;0;0;128
1907;0.878774776;0;0;128
1908;1.75018133;0;1;128
1909;3.303049156;0;0;128
1910;4.024075891;0;0;128
1911;6.041259633;0;1;128
1912;6.802008365;0;1;128
1913;9.206756949;0;1;128
1914;11.79982903;0;1;128
1915;15.3338413;0;1;128
1916;16.34219318;0;1;128
1917;16.93635212;0;1;128
1918;17.82390233;0;1;128
1919;21.14879326;0;1;128
1920;24.15662532;0;1;128
1921;0;1;1;129
1922;1.249994425;1;0;129
1923;3.881603398;1;0;129
1924;5.359510641;1;0;129
1925;8.304713335;1;0;129
1926;9.056230256;1;0;129
1927;12.75700045;1;0;129
1928;14.88100592;1;0;129
1929;14.90509071;1;0;129
1930;15.44391128;1;0;129
1931;16.11840827;1;0;129
1932;16.74683112;1;0;129
1933;20.9047782;1;0;129
1934;21.14627514;1;0;129
1935;23.96537842;1;0;129
1936;0;0;0;130
1937;0.115224352;0;1;130
1938;6.653187086;0;0;130
1939;11.23176286;0;1;130
1940;11.64823472;0;0;130
1941;12.01579112;0;0;130
1942;12.96168123;0;0;130
1943;14.56380079;0;0;130
1944;14.93444159;0;0;130
1945;15.06768832;0;1;130
1946;15.46030838;0;0;130
1947;17.23215094;0;0;130
1948;19.8894021;0;1;130
1949;21.52385843;0;0;130
1950;23.73496939;0;0;130
1951;0;0;0;131
1952;0.938495976;0;0;131
1953;2.948790928;0;1;131
1954;5.201866757;0;1;131
1955;10.16156121;0;1;131
1956;12.51855258;0;1;131
1957;13.50482391;0;1;131
1958;18.05874174;0;1;131
1959;19.24525741;0;1;131
1960;21.58984272;0;1;131
1961;21.73847738;0;1;131
1962;22.03584905;0;1;131
1963;22.0399417;0;1;131
1964;23.14660061;0;1;131
1965;24.87486281;0;1;131
1966;0;1;1;132
